address,latitude,longitude
千葉県香取市小見川字八丁面４８６６番３４５,35.85237626,140.6099946
千葉県香取市野田字元内１４番４,35.85399245,140.60017616
千葉県香取市佐原字竹之下イ８８番５,35.89015835,140.49583772
千葉県香取市北３丁目１１番２０,35.89767958,140.49724575
千葉県香取市小見川字戌新田７９７番３外,35.85494529,140.60598665
千葉県山武市成東字熊野６４２番４,35.60364339,140.40850357
千葉県山武市白幡字大谷２２７９番４,35.58478835,140.43371583
千葉県山武市雨坪字東台６５番３６,35.62915733,140.35673626
千葉県山武市蓮沼イ字南川面３５９番２,35.60483682,140.5043963
千葉県山武市蓮沼ニ字浜後５５５８番２,35.58726083,140.49789936
千葉県山武市松尾町五反田字唐崎３０５２番３,35.63228384,140.45453682
千葉県山武市松尾町田越字浅間下１７７番１,35.6264539,140.44432415
千葉県山武市津辺字通町２９８番１,35.6056572,140.41270006
千葉県いすみ市大原字初芝９９３１番,35.25027428,140.39032467
千葉県いすみ市大原字川田８０９０番１外,35.25027428,140.39032467
千葉県いすみ市岬町長者字南下宿２１７番６,35.29556365,140.38944751
千葉県いすみ市岬町椎木字畑中２５８７番６,35.32077515,140.37418202
千葉県いすみ市岬町長者字南上宿６５番１,35.29556365,140.38944751
千葉県大網白里市永田字宿１８６番５,35.50278982,140.30864756
千葉県大網白里市大網字道福１６３番１６,35.52356301,140.31815965
千葉県大網白里市みやこ野２丁目１０番２,35.51917735,140.31863773
千葉県大網白里市駒込字南岩谷前１２０２番５,35.51608305,140.31226322
千葉県大網白里市みずほ台１丁目１５番３０,35.51648556,140.30503863
千葉県大網白里市大網字熊ノ前５７５番１９,35.52356301,140.31815965
千葉県大網白里市北今泉字中浜芝３５５５番３,35.49581295,140.4225167
千葉県大網白里市みどりが丘２丁目２３番１９,35.5417528,140.31460554
千葉県大網白里市駒込字才法地４４３番１外,35.51608305,140.31226322
千葉県酒々井町中央台１丁目１４番１１,35.73338996,140.27486765
千葉県酒々井町下岩橋字東新田３０１番４,35.75689001,140.27789139
千葉県酒々井町東酒々井１丁目１番２１７,35.73060425,140.27835631
千葉県酒々井町酒々井字上宿１６３２番７,35.72769256,140.26523525
千葉県酒々井町中川字苗代場３２８番,35.73573116,140.27067073
千葉県酒々井町本佐倉字北押出し２６３番１９６,35.71818746,140.25939408
千葉県酒々井町馬橋字中之尾余６７３番３,35.70207598,140.26804097
千葉県栄町竜角寺台５－２５－１４,35.82973597,140.28413712
千葉県栄町安食２丁目１９番４外,35.83505594,140.24027812
千葉県栄町酒直台２－１５－１７,35.8285102,140.26027316
千葉県栄町安食台４－５－１１,35.8445159,140.24547698
千葉県多古町多古字陣屋下７９８番１,35.73817732,140.46696607
千葉県多古町多古字高野前２６０７番１,35.73817732,140.46696607
千葉県東庄町新宿字天王田７９３番５,35.82966556,140.69350846
千葉県東庄町笹川い字西ノ内５５２２番３,35.84028528,140.65712076
千葉県東庄町笹川い字宮後５５６１番３７,35.84028528,140.65712076
千葉県九十九里町真亀字南濱後４２１４番,35.50526171,140.42652684
千葉県九十九里町片貝字中濱６７１５番２,35.53159544,140.44656291
千葉県九十九里町片貝字新納屋場３７０３番３,35.53159544,140.44656291
千葉県芝山町小池字幸面９０９番１,35.69435512,140.41519041
千葉県芝山町大里字海道筋１４番２,35.74931208,140.40196718
千葉県芝山町小池字丸千代１０３４番１,35.69435512,140.41519041
千葉県芝山町岩山字大宿１３４０番１０,35.73741835,140.37536478
千葉県横芝光町宮川字向田４４１８番１外,35.66348956,140.49899085
千葉県横芝光町横芝字西松ケ枝６５８番４,35.66088946,140.49200834
千葉県横芝光町北清水字入間１６４番１０外,35.62179155,140.50978755
千葉県横芝光町横芝字折戸２１５７番１,35.66088946,140.49200834
千葉県一宮町一宮字神堀９３３番３,35.37574999,140.36237328
千葉県一宮町白山７番１１,35.38047161,140.36131772
千葉県一宮町一宮字通町５丁目３１０７番,35.37574999,140.36237328
千葉県長生村一松字砂畑一乙１９８８番１５,35.4084773,140.38727708
千葉県長生村岩沼字西新田畑１６９８番３,35.40354843,140.34495817
千葉県長生村七井土字扇子１８９８番９外,35.40128689,140.32051656
千葉県白子町古所字北川岸３２９３番２外,35.44691958,140.39891534
千葉県白子町幸治字塩濱添３０８９番２９外,35.42509761,140.39271134
千葉県白子町中里字北濱芝４４８２番４外,35.43269109,140.39446618
千葉県長南町千田字吹羅１４６０番５,35.40490651,140.23732628
千葉県長南町豊原字上ノ原２１５４番９,35.3729712,140.29207226
千葉県長南町長南字元宿１２８７番１,35.39680211,140.23260683
千葉県長南町長南字土手町２５０７番,35.39680211,140.23260683
千葉県御宿町久保字南側２１１８番,35.19442426,140.35842436
千葉県御宿町久保字太子堂面２５２番,35.19442426,140.35842436
東京都千代田区三番町６番２５,35.69018026,139.74480663
東京都千代田区紀尾井町３－３２,35.68119495,139.73749928
東京都千代田区六番町６番１外,35.68818851,139.73282164
東京都千代田区富士見１－４－１２,35.69861827,139.74645336
東京都千代田区九段北２－３－２５,35.6961102,139.74605906
東京都千代田区平河町２－４－１３,35.68193102,139.73920744
東京都千代田区一番町１６番３,35.68829147,139.74075706
東京都千代田区大手町１丁目１１番外,35.68630337,139.76258873
東京都千代田区丸の内２－４－１,35.68124562,139.76397765
東京都千代田区神田錦町２丁目７番１５,35.69169446,139.76281632
東京都千代田区神田岩本町１番２外,35.69606101,139.77481567
東京都千代田区外神田３－８－９,35.70279629,139.77095438
東京都千代田区外神田２－１３－３,35.70212408,139.76900728
東京都千代田区神田小川町１丁目１番１外,35.69496091,139.76726599
東京都千代田区神田三崎町３－４－９,35.70098483,139.75236668
東京都千代田区麹町１丁目１２番６外,35.68478915,139.74394025
東京都千代田区九段南２－２－５,35.69421598,139.7467313
東京都千代田区飯田橋４－７－１０,35.70115688,139.74651714
東京都千代田区霞が関１－４－１,35.67091306,139.7503708
東京都千代田区岩本町２－２－１０,35.69257528,139.77514908
東京都千代田区永田町２－１３－１,35.67483456,139.7386911
東京都千代田区二番町３番４,35.68617772,139.73698524
東京都千代田区神田神保町１丁目２９番３外,35.69502734,139.7595275
東京都千代田区一ツ橋２－６－８,35.69477451,139.75634164
東京都千代田区神田三崎町３－３－３,35.69997661,139.75249172
東京都千代田区丸の内３－３－１,35.67737934,139.76291117
東京都千代田区飯田橋３－１３－１,35.701818,139.74970297
東京都千代田区大手町２－２－１,35.68527583,139.76705512
東京都千代田区神田相生町１０１番外,35.69933008,139.7738822
東京都千代田区内幸町１－１－７,35.67176593,139.75768126
東京都千代田区鍛冶町２－３－１４,35.69120868,139.77241025
東京都千代田区有楽町１－１－３,35.67317968,139.75844225
東京都千代田区神田駿河台２丁目１番４７,35.69976023,139.76197717
東京都千代田区神田神保町２丁目２番１５,35.69618827,139.75739706
東京都千代田区九段北４－３－３２,35.69383808,139.74015411
東京都千代田区麹町４丁目４番２,35.68428067,139.73564099
東京都千代田区大手町１－７－２,35.68715613,139.76543574
東京都千代田区内神田２－１４－１２,35.6919335,139.7689493
東京都千代田区九段北４－２－６,35.69203545,139.73816269
東京都千代田区神田司町２丁目１９番２５,35.69311942,139.76661885
東京都千代田区神田猿楽町２－５－４,35.69985734,139.75858291
東京都千代田区東神田３－３－１０,35.69720828,139.78102939
東京都千代田区平河町１－３－１２,35.68300035,139.73951848
東京都千代田区外神田１－１６－８,35.6972858,139.77218232
東京都千代田区内幸町２－１－４,35.67134365,139.7533733
東京都千代田区外神田５－２－１１,35.70404065,139.77245148
東京都千代田区一番町１３番８,35.68677497,139.74086544
東京都千代田区神田錦町１丁目６番１外,35.69304714,139.76443286
東京都千代田区神田錦町３丁目１８番３外,35.69328036,139.76137747
東京都千代田区神田駿河台３丁目３番１７,35.69584406,139.76433277
東京都千代田区九段南４－２－１２,35.6912578,139.73994034
東京都千代田区神田佐久間町３丁目２４番３外,35.69851364,139.77917935
東京都千代田区内幸町１－２－１,35.67020773,139.75633698
東京都千代田区内神田１－１－７,35.68953366,139.7654079
東京都千代田区有楽町１－２－９,35.67285477,139.76028933
東京都千代田区神田紺屋町４７番１,35.69290851,139.77294911
東京都千代田区紀尾井町１－１,35.68053392,139.73791872
東京都千代田区麹町５丁目７番１外,35.68306688,139.73405229
東京都千代田区丸の内１－８－２,35.68298727,139.7702216
東京都千代田区神田神保町１丁目２０番６,35.69693546,139.75941354
東京都千代田区永田町２－１７－１４,35.67744543,139.74058805
東京都中央区月島２－１６－９,35.66180939,139.78361001
東京都中央区明石町５－１９,35.66795855,139.77780472
東京都中央区勝どき３－４－１８,35.65901502,139.77528029
東京都中央区月島３－２５－３,35.66280635,139.77802714
東京都中央区佃３－１１－１３,35.66392314,139.78651528
東京都中央区佃３－３－９,35.66513133,139.78630138
東京都中央区佃２－１２－１２,35.66674225,139.78592914
東京都中央区日本橋浜町３－２８－２,35.68478221,139.79064395
東京都中央区日本橋中洲２－３,35.68259904,139.78936018
東京都中央区晴海５－１－９,35.65351842,139.77546653
東京都中央区銀座２－１６－１２,35.67091358,139.77025522
東京都中央区銀座６－８－３,35.67056621,139.76336415
東京都中央区京橋１－１５－１,35.67697133,139.77332976
東京都中央区銀座３－７－１,35.67243,139.76732486
東京都中央区京橋１－１－１,35.67938489,139.77052995
東京都中央区日本橋久松町１２－８,35.68997585,139.78462401
東京都中央区八重洲１－５－９,35.68177632,139.77131875
東京都中央区日本橋３－１１－１,35.67911833,139.7736047
東京都中央区日本橋人形町１－１９－８,35.68594011,139.78233789
東京都中央区築地５－３－３,35.66345873,139.76618089
東京都中央区日本橋兜町１３－１,35.68063773,139.77769887
東京都中央区日本橋小伝馬町１２－２,35.6905645,139.7788935
東京都中央区勝どき４－２－１４,35.6579985,139.77616357
東京都中央区新富１－９－１,35.67236908,139.77409374
東京都中央区日本橋蛎殻町１－１６－１１,35.68314317,139.7825543
東京都中央区日本橋本町４－１－１１,35.68915617,139.77393804
東京都中央区新川１－１７－２７,35.67855198,139.78313718
東京都中央区銀座４－２－１５,35.67261045,139.76402236
東京都中央区築地２－１２－１１,35.66815558,139.77166911
東京都中央区日本橋人形町２－２１－１０,35.68612906,139.78483237
東京都中央区新川２－１２－１５,35.67545505,139.78120412
東京都中央区銀座４－５－６,35.67182168,139.76523062
東京都中央区銀座７－９－１９,35.66906637,139.76319478
東京都中央区日本橋茅場町２－４－６,35.67862407,139.77824595
東京都中央区日本橋富沢町７－１５,35.68864818,139.78325179
東京都中央区八丁堀１－９－７,35.67732696,139.77723495
東京都中央区銀座２－３－１８,35.67455751,139.76609156
東京都中央区八重洲２－１０－１７,35.67605459,139.76684422
東京都中央区銀座２－６－７,35.67346877,139.76709429
東京都中央区新川１－１１－５,35.67686881,139.78241784
東京都中央区月島３－９－１０,35.66344249,139.78148792
東京都中央区入船３－１－１３,35.67109704,139.7756881
東京都中央区京橋１－６－１,35.6778323,139.7712938
東京都中央区日本橋人形町１－５－１５,35.68515407,139.78212671
東京都中央区日本橋２－１－１０,35.68239297,139.7730742
東京都中央区日本橋馬喰町２－６－１１,35.69561411,139.78434333
東京都中央区日本橋蛎殻町２－１３－９,35.68420986,139.78611563
東京都中央区八丁堀４－８－１,35.67447168,139.77595462
東京都中央区日本橋室町１－１１－８,35.68575381,139.77564914
東京都中央区日本橋箱崎町２０－１,35.6799214,139.78635126
東京都中央区銀座５－４－３,35.6719244,139.76358908
東京都中央区築地４－７－５,35.66662237,139.77006654
東京都中央区八重洲１－５－２０,35.68187073,139.77043548
東京都中央区銀座５－１３－１６,35.66897203,139.76689169
東京都中央区日本橋室町４－２－１４,35.68965049,139.77183529
東京都中央区日本橋茅場町３－２－１２,35.67834073,139.77692106
東京都中央区築地３－１２－５,35.66730293,139.77302459
東京都中央区入船３－８－９,35.67057769,139.7771019
東京都中央区日本橋本町３－２－１３,35.68836736,139.77399083
東京都中央区日本橋３－２－１４,35.68044868,139.77135209
東京都中央区日本橋本町４－４－２,35.69003381,139.77278249
東京都中央区晴海２－１－４０,35.65589895,139.78397681
東京都中央区銀座８－６－２０,35.66866079,139.76050336
東京都港区赤坂６－１９－２３,35.66733252,139.73528614
東京都港区六本木５－１３－１,35.65950561,139.73581139
東京都港区南青山４－２０－４,35.66470739,139.71620738
東京都港区赤坂１－１４－１１,35.66661889,139.7423911
東京都港区西麻布１－８－１９,35.66097743,139.72547059
東京都港区白金台４－１６－４,35.6386438,139.72460759
東京都港区南麻布５－９－２,35.6538837,139.72350437
東京都港区白金台２－１３－２,35.63385831,139.72869071
東京都港区高輪１－９－５,35.64204644,139.7356898
東京都港区三田２－２－２０,35.64966233,139.73925588
東京都港区赤坂８－２－１７,35.67267622,139.72804768
東京都港区高輪４－２０－１９,35.62624267,139.73496263
東京都港区元麻布２－３－２４,35.65352273,139.7276429
東京都港区元麻布３－６－２,35.6569335,139.72870379
東京都港区赤坂４－１１－１８,35.67347624,139.73289443
東京都港区南麻布４－９－３４,35.64889822,139.72619042
東京都港区芝浦２－３－２７,35.64382172,139.75435755
東京都港区南青山２－４－１１,35.6710735,139.72310096
東京都港区港南３－７－２３,35.63213412,139.74906128
東京都港区南麻布４－１０－２２,35.64832881,139.72489334
東京都港区南青山４－１２－１,35.66584342,139.71841547
東京都港区南麻布１－２７－３３,35.64924,139.73268148
東京都港区三田２－７－２５,35.65127336,139.74342767
東京都港区高輪２－１２－５１,35.63672765,139.7373843
東京都港区六本木３－５－１６,35.66356627,139.73555848
東京都港区東麻布２－１７－８,35.65674494,139.74175541
東京都港区白金４－１４－６,35.64045477,139.72764337
東京都港区南麻布１－５－１１,35.65180366,139.73522282
東京都港区白金台３－１６－１０,35.63656623,139.72349943
東京都港区新橋１－１８－１６,35.66863289,139.75572599
東京都港区六本木４－９－５,35.6636523,139.73255874
東京都港区芝２－３－８,35.65210687,139.75369064
東京都港区高輪３－２５－２２,35.63033117,139.73774004
東京都港区新橋３－１０－９,35.66598596,139.7555511
東京都港区赤坂４－１－３０,35.6766926,139.7346747
東京都港区赤坂２－１３－２３,35.67297642,139.73802178
東京都港区虎ノ門２－９－１４,35.66782717,139.74572687
東京都港区北青山３－３－５,35.66870139,139.71514065
東京都港区高輪２丁目１番９,35.63988565,139.73819522
東京都港区麻布十番２－２０－７,35.65485891,139.73668647
東京都港区芝大門２－１１－１,35.65465659,139.75368778
東京都港区芝５－３１－１７,35.64666006,139.74597761
東京都港区白金台２－９－６,35.63498046,139.73086547
東京都港区芝大門１－４－８,35.65806457,139.75447926
東京都港区虎ノ門５－１２－１１,35.66248329,139.74497159
東京都港区東新橋１－９－３,35.66163657,139.76064252
東京都港区西新橋２－１１－１３,35.66654413,139.75175141
東京都港区元赤坂１－５－７,35.67771469,139.73377752
東京都港区南青山３－１－５,35.66849866,139.71651276
東京都港区虎ノ門４－１－１０,35.66441363,139.74484375
東京都港区西麻布３－１７－２６,35.65844433,139.72396527
東京都港区赤坂６－１３－１８,35.67008497,139.73398892
東京都港区港南２－３－１,35.62929258,139.74297576
東京都港区東麻布２－３２－１０,35.65586167,139.74023335
東京都港区港南２－１６－２,35.6271983,139.74062603
東京都港区浜松町１－１２－１０,35.65848123,139.75599856
東京都港区浜松町２－１１－７,35.65376507,139.75585429
東京都港区六本木４－５－３,35.66494383,139.73281423
東京都港区新橋６－１２－８,35.66153919,139.75411807
東京都港区芝５－９－１０,35.64892926,139.74642749
東京都港区新橋２－８－８,35.66713587,139.75703149
東京都港区新橋２－１９－３,35.66678042,139.7596535
東京都港区芝３－６－９,35.65203732,139.74930491
東京都港区赤坂２－２－１７,35.67165722,139.74228258
東京都港区西新橋１－１６－５,35.6673941,139.75412339
東京都港区新橋６－３－５,35.66226687,139.75340976
東京都港区新橋３－１８－３,35.66504444,139.75722878
東京都港区虎ノ門１－１５－１６,35.66935209,139.7491654
東京都港区新橋１－１７－１,35.66857459,139.75684534
東京都港区西新橋１－１０－８,35.66853005,139.75267069
東京都港区南青山２－１－１,35.67227339,139.72380363
東京都港区南青山７－１０－３,35.65910248,139.71829353
東京都港区麻布台３－４－１０,35.66060001,139.73891663
東京都港区赤坂２－２１－８,35.66852971,139.73915519
東京都港区麻布十番３－７－１１,35.65360344,139.73476724
東京都港区海岸１－９－１８,35.65565669,139.76149542
東京都港区六本木７－４－８,35.66528814,139.72835905
東京都港区芝４－１１－４,35.64816835,139.75115766
東京都港区赤坂２－８－１４,35.67158495,139.74012166
東京都港区三田４－７－２７,35.64420734,139.73720348
東京都港区白金１－２５－２０,35.64383227,139.73225116
東京都港区東新橋２－４－６,35.66165593,139.7576261
東京都新宿区大久保１－１４－７,35.70015035,139.70379875
東京都新宿区市谷左内町２２番,35.69364907,139.73449905
東京都新宿区西早稲田２－１９－２,35.70860512,139.70997843
東京都新宿区大京町６番８,35.68589121,139.71839246
東京都新宿区北新宿４－２２－１６,35.70763252,139.69231612
東京都新宿区下落合４－１７－４,35.72057005,139.6964097
東京都新宿区中落合４－８－３０,35.71988647,139.68484405
東京都新宿区下落合２－１８－１１,35.72004532,139.70383685
東京都新宿区西新宿５－１５－４,35.69349507,139.68540619
東京都新宿区矢来町３５番５,35.70256745,139.7309407
東京都新宿区西落合３－１７－５,35.72380532,139.6794749
東京都新宿区早稲田鶴巻町５２３番６,35.7070668,139.72470497
東京都新宿区新宿６－３－１１,35.69441228,139.71042339
東京都新宿区四谷三栄町１４－２６,35.68905493,139.72621386
東京都新宿区北新宿１－２７－５,35.70083886,139.69286079
東京都新宿区上落合１－２８－９,35.71203197,139.6906522
東京都新宿区高田馬場１－２１－２１,35.70975486,139.70513159
東京都新宿区赤城下町６４番２,35.7053339,139.73430419
東京都新宿区喜久井町３４番５８,35.70258394,139.72388299
東京都新宿区市谷仲之町２－７,35.69373489,139.72305007
東京都新宿区南元町４番４９,35.68160846,139.72340884
東京都新宿区中町３２番１,35.69941514,139.73605425
東京都新宿区高田馬場４－３２－１０,35.7094769,139.69749893
東京都新宿区西早稲田２－１８－３５,35.71002722,139.71133659
東京都新宿区富久町３２－６,35.69374577,139.71374256
東京都新宿区若葉１丁目１９番１８,35.68326389,139.72586412
東京都新宿区愛住町７番１２,35.6896075,139.71991718
東京都新宿区余丁町１２－２４,35.69707604,139.7173199
東京都新宿区中井２－２７－１３,35.71610345,139.68076678
東京都新宿区歌舞伎町１－１－１６,35.69313171,139.70438508
東京都新宿区余丁町６－２３,35.69680932,139.713723
東京都新宿区新宿２－５－１０,35.68962385,139.70712109
東京都新宿区西新宿７－１－１２,35.69473695,139.69899105
東京都新宿区西新宿１－７－１,35.69182336,139.6977385
東京都新宿区高田馬場２－８－４,35.71197692,139.70839511
東京都新宿区四谷三栄町４－１０,35.68809114,139.72584726
東京都新宿区四谷３丁目１番８,35.68777442,139.72233092
東京都新宿区西新宿２－６－１,35.69142049,139.69259453
東京都新宿区高田馬場１－２７－６,35.71252676,139.70478706
東京都新宿区神楽坂２丁目１２番１８,35.70097345,139.74163147
東京都新宿区山吹町３３１番８,35.7070641,139.72771026
東京都新宿区若松町３３－９,35.7006035,139.72016117
東京都新宿区百人町１－１６－１４,35.70151949,139.69833807
東京都新宿区新宿３－５－４,35.69131417,139.70543506
東京都新宿区下落合３－１２－２０,35.7218783,139.69865111
東京都新宿区新宿３－２８－９,35.69103468,139.70248534
東京都新宿区歌舞伎町２－２１－６,35.69647854,139.70376834
東京都新宿区舟町４番８,35.68917425,139.72167537
東京都新宿区大久保２－５－２３,35.70232799,139.70802607
東京都新宿区北新宿１－２０－１０,35.69745037,139.69290537
東京都新宿区新宿１－３１－１６,35.69016558,139.71226228
東京都新宿区新宿５－１０－１５,35.69335401,139.70833195
東京都新宿区新宿３－３０－１１,35.69115692,139.70357968
東京都新宿区歌舞伎町２－１０－７,35.69543424,139.70455442
東京都新宿区西新宿８－３－３９,35.69546729,139.69399424
東京都新宿区中落合３－２９－１２,35.72258894,139.68488559
東京都新宿区大京町３１番１外,35.68143051,139.71491239
東京都新宿区上落合２－１１－１,35.7113959,139.68943289
東京都新宿区新宿３－６－１１,35.69135418,139.70596557
東京都新宿区高田馬場３－２２－３,35.71229051,139.69908201
東京都新宿区馬場下町６２番１７外,35.7064695,139.71939435
東京都新宿区水道町４－２２,35.70862805,139.73697049
東京都新宿区四谷坂町１２－１９,35.69134358,139.72699426
東京都新宿区新宿３－２４－１,35.6926567,139.70165201
東京都新宿区市谷砂土原町２丁目７番１,35.6955239,139.73588775
東京都新宿区四谷１丁目９番２外,35.68600254,139.72828602
東京都新宿区西新宿１－１２－３,35.68973192,139.69736084
東京都新宿区神楽坂３丁目１番１６,35.70189833,139.74105371
東京都新宿区北新宿１－１２－１２,35.70183322,139.69368013
東京都新宿区西新宿４－１６－２,35.68947336,139.68747839
東京都新宿区西早稲田１－２３－１５,35.71242714,139.71805813
東京都新宿区高田馬場３－２－１５,35.71415431,139.703501
東京都新宿区住吉町８－２５,35.69370152,139.72126968
東京都新宿区信濃町８番１６外,35.68279435,139.71922861
東京都新宿区神楽坂６丁目６４番,35.70283979,139.7368596
東京都新宿区西新宿４－４－１５,35.68996491,139.68513413
東京都新宿区新宿２－１０－６,35.6899905,139.70809321
東京都新宿区市谷本村町２－５,35.69044658,139.73218827
東京都文京区千駄木２－９－１４,35.72209122,139.76018762
東京都文京区西片１－１１－５,35.71375294,139.75441876
東京都文京区小日向２－２８－１６,35.71401067,139.73200686
東京都文京区関口２－７－２,35.71185801,139.727449
東京都文京区本駒込５－２２－２,35.73240919,139.75174903
東京都文京区大塚４－９－２,35.7233375,139.73586453
東京都文京区白山４－２８－１８,35.71970771,139.74857744
東京都文京区本駒込６－８－２２,35.73179229,139.74411073
東京都文京区目白台３－１４－１０,35.71637688,139.72475463
東京都文京区小石川５－１７－１２,35.71870757,139.73947549
東京都文京区大塚６－１４－２５,35.72530923,139.72590975
東京都文京区本郷１－２８－３,35.70571498,139.75711608
東京都文京区本駒込１－２０－１３,35.72698763,139.75262693
東京都文京区小石川２－９－１３,35.71026985,139.74951097
東京都文京区向丘１－１５－７,35.7193802,139.75545469
東京都文京区関口２－４－１９,35.71190803,139.72848502
東京都文京区千駄木３－１０－２７,35.72746575,139.76139578
東京都文京区小石川３－１６－１２,35.71320837,139.7476527
東京都文京区弥生２－９－１２,35.71491986,139.76465141
東京都文京区千石１－４－７,35.72479308,139.74293331
東京都文京区湯島４－９－４,35.70940095,139.76470991
東京都文京区本駒込３－３－９,35.72596836,139.7543685
東京都文京区本駒込２－３－２,35.72698192,139.74906608
東京都文京区千石４－２５－４,35.73018681,139.7397556
東京都文京区湯島３－３９－１０,35.70788749,139.771993
東京都文京区湯島２－１８－２,35.70540972,139.76509621
東京都文京区春日２－２４－１１,35.71065026,139.74542799
東京都文京区本郷２－１６－１３,35.70413187,139.75904379
東京都文京区小石川１－３－２１,35.70970888,139.75287736
東京都文京区関口１－５－６,35.70818076,139.73232648
東京都文京区音羽２－１１－２２,35.71917941,139.72720988
東京都文京区本郷２－１９－８,35.70518731,139.75909651
東京都文京区千駄木３－４０－２,35.72615489,139.76364291
東京都文京区千駄木５－４２－３,35.72911259,139.75729876
東京都文京区千石４－４５－１４,35.72963417,139.74239707
東京都文京区根津１－１－１９,35.71705027,139.76570132
東京都文京区湯島３－３５－９,35.70799297,139.77026529
東京都文京区千石４－３６－１５,35.7283232,139.74193883
東京都文京区本郷３－３９－４,35.70680116,139.76299901
東京都文京区白山２－２６－１４,35.71688309,139.75143284
東京都文京区目白台２－６－１４,35.7183016,139.72260752
東京都文京区後楽１－４－１８,35.70375388,139.7487974
東京都文京区本郷１－４－４,35.70337631,139.75558855
東京都文京区白山１－２１－４,35.71826076,139.75223552
東京都文京区本郷５－３－２,35.70880636,139.75889077
東京都文京区千駄木２－２９－４,35.72493828,139.76249855
東京都文京区本駒込６－１５－１２,35.73370052,139.74792981
東京都文京区水道２－１２－１２,35.7101195,139.73467898
東京都文京区小石川２－２５－１８,35.71208636,139.75116353
東京都文京区西片２－１６－２５,35.71781369,139.7555436
東京都文京区千石２－２１－３,35.72517351,139.74005299
東京都台東区池之端４－２６－１０,35.71962238,139.76855667
東京都台東区根岸４－１０－１０,35.72581406,139.78275005
東京都台東区谷中２－８－１４,35.72258587,139.76549844
東京都台東区上野桜木１－１－５,35.72145575,139.77328691
東京都台東区谷中６－２－１９,35.72273601,139.76875382
東京都台東区池之端１－４－２８,35.7115953,139.76820133
東京都台東区上野４－５－５,35.70900964,139.77358454
東京都台東区上野３－１９－４,35.70586828,139.77354025
東京都台東区東上野２－１８－６,35.71017905,139.77693153
東京都台東区浅草１－１－２,35.71100988,139.79733274
東京都台東区西浅草２－１３－１０,35.71241245,139.79186368
東京都台東区上野２－１１－２,35.70922899,139.7711652
東京都台東区浅草橋１－１８－１０,35.69768613,139.78610148
東京都台東区谷中３－１３－８,35.72811588,139.76475115
東京都台東区北上野２－３２－９,35.71915899,139.7856166
東京都台東区東上野３－１４－７,35.71082348,139.77914526
東京都台東区西浅草３－９－３,35.71543992,139.78917761
東京都台東区上野７－２－８,35.71312324,139.77781467
東京都台東区蔵前２－４－５,35.70266341,139.79062025
東京都台東区雷門１－５－１,35.70957663,139.79292496
東京都台東区台東１－１４－９,35.70138828,139.77722646
東京都台東区竜泉３－４１－７,35.7266221,139.79178212
東京都台東区三筋２－２４－８,35.70632133,139.78744789
東京都台東区柳橋２－２１－１３,35.69918879,139.78944569
東京都台東区上野６－８－４,35.70912356,139.77554832
東京都台東区上野４－７－２,35.70911242,139.77442616
東京都台東区東上野６－１５－１５,35.71360392,139.78509197
東京都台東区浅草２－１４－１３,35.71555663,139.79352444
東京都台東区上野２－１２－１６,35.70947899,139.7719096
東京都台東区上野７－６－１０,35.71358433,139.77874237
東京都台東区竜泉３－１３－６,35.72462234,139.79124902
東京都台東区東上野１－７－１３,35.70781269,139.77989819
東京都台東区浅草橋３－４－４,35.70056358,139.78577902
東京都台東区浅草２－３４－１１,35.71462626,139.79811575
東京都台東区台東２－３－２,35.70251878,139.77992631
東京都台東区台東２－２２－１３,35.70341036,139.77990681
東京都台東区上野１－１２－６,35.70637092,139.77060979
東京都台東区台東４－３３－３,35.70744042,139.77657892
東京都台東区日本堤２－２５－１９,35.72808019,139.79783967
東京都台東区浅草５－３７－６,35.72122273,139.7966487
東京都台東区浅草橋３－２７－９,35.70151072,139.78705111
東京都台東区竜泉１－１５－２,35.72332532,139.78780787
東京都台東区北上野２－４－６,35.71630088,139.78384747
東京都台東区今戸１－４－４,35.71926547,139.80427937
東京都台東区西浅草３－４－２,35.71423727,139.79088309
東京都台東区西浅草３－２９－１９,35.71773417,139.79043847
東京都台東区寿４－６－１,35.70830452,139.79227791
東京都台東区三筋１－１－１４,35.7038438,139.78778141
東京都台東区雷門１－２－１１,35.70975163,139.79420817
東京都台東区蔵前３－１９－２,35.70535758,139.79139771
東京都台東区入谷２－２４－６,35.72109496,139.78751078
東京都台東区小島１－１８－５,35.70466034,139.78439822
東京都台東区台東４－１８－４,35.70641835,139.77844834
東京都台東区上野５－７－４,35.70391573,139.77499029
東京都墨田区向島３－１４－６,35.71288776,139.80807007
東京都墨田区文花１－２２－１,35.71033352,139.82134984
東京都墨田区亀沢４－２２－２,35.6985889,139.80665536
東京都墨田区千歳１－２－１０,35.69105648,139.79092155
東京都墨田区立川２－１２－９,35.69187592,139.80156254
東京都墨田区八広４－４７－７,35.72068236,139.82914312
東京都墨田区横川４－４－４,35.70355477,139.81596791
東京都墨田区墨田４－２１－２,35.73200955,139.82213579
東京都墨田区京島２－１９－１６,35.7138863,139.82131081
東京都墨田区立花５－１７－１３,35.71331059,139.83113194
東京都墨田区本所２－１－９,35.70276345,139.80048333
東京都墨田区江東橋３－８－１０,35.69526423,139.81477135
東京都墨田区両国３－２６－１３,35.69535598,139.79345441
東京都墨田区緑２－１５－１４,35.69502825,139.80257585
東京都墨田区両国２－１０－５,35.69403666,139.79130735
